id,title,url,upload_date,live_status,was_live,is_live,availability,members_only
MWuJaEXyus4,直播第26分钟遇到洛杉磯大火中断｜牧馬人之死（上）｜平行世界中曲啸老师精神崩溃的谣言故事（原创阎润涛老师，播讲大老王）,https://www.youtube.com/watch?v=MWuJaEXyus4,2025-01-08,,,,,False
EADDUXGxLaA,突发新闻特鲁多辞职｜无锡荣家举族迁往加拿大,https://www.youtube.com/watch?v=EADDUXGxLaA,2025-01-07,,,,,False
PRr77r5wCVw,其实女人比男人更好色｜闻香识男人之公母关系少走弯路篇｜16岁以下禁入,https://www.youtube.com/watch?v=PRr77r5wCVw,2025-01-05,,,,,False
aq-t2A0zU_s,A股将很快跌回2800点｜A股救市的必败逻辑,https://www.youtube.com/watch?v=aq-t2A0zU_s,2025-01-04,,,,,False
nHM1ooMRtWM,2025洛杉矶新年第一播｜聊聊轻松的话题：班农为啥死磕马斯克，郭文贵出来吗？,https://www.youtube.com/watch?v=nHM1ooMRtWM,2025-01-03,,,,,False
YqEisDHyDko,2025新年专场：活在平行宇宙的今上,https://www.youtube.com/watch?v=YqEisDHyDko,2025-01-01,,,,,False
86zWnEnxsb0,赵薇黄有龙和许宗衡的不可能三角｜十万克大病初愈张将军悬了｜莫桑比克大排华解放军假装没看见,https://www.youtube.com/watch?v=86zWnEnxsb0,2024-12-31,,,,,False
YQY6HawwYMs,霍金为什么遭到现世报｜上师活佛的甘露丸是怎么做的｜211计算机道士的天体照命论｜看美剧学会流利英语的学渣小教友,https://www.youtube.com/watch?v=YQY6HawwYMs,2024-12-29,,,,,False
NouwbQpPFgk,美国英雄路易吉｜被打土豪反腐的高官之子来信｜女大学生如何面对变态老教授性骚扰｜为什么基督教最适合韭菜命格,https://www.youtube.com/watch?v=NouwbQpPFgk,2024-12-28,,,,,False
UYZG1gVIyZY,毛主席的第一桶金｜最早的带资入组创业者｜中国第一风投章士钊,https://www.youtube.com/watch?v=UYZG1gVIyZY,2024-12-27,,,,,False
FBzIkSzs2os,世纪假冒：毛岸英（下）｜“通缩有什么不好？”十万克何不识肉糜｜,https://www.youtube.com/watch?v=FBzIkSzs2os,2024-12-25,,,,,False
VufF1rPt0Jk,新中国最大骗局：毛岸英毛岸青是假冒的｜中国近现代第一自私男张学良,https://www.youtube.com/watch?v=VufF1rPt0Jk,2024-12-24,,,,,False
qqPZ4a_YM1w,从李宜雪想到孙志刚｜从蒋梅毒推动中华民族伟大复兴发动淞沪会战看台湾进入最危险的时间,https://www.youtube.com/watch?v=qqPZ4a_YM1w,2024-12-23,,,,,False
EEro_4emTLA,我看到过前世的照片｜做人的十个层次｜算命的多变量函数，多通道约束本质,https://www.youtube.com/watch?v=EEro_4emTLA,2024-12-22,,,,,False
GOFBQ97R-YY,美股、黄金缘何同步大跌｜习与台海之战是推背图第几相｜孩子教育选择美国还是加拿大｜蒋介石策划淞沪会战与高尚君子汪精卫的真相,https://www.youtube.com/watch?v=GOFBQ97R-YY,2024-12-19,,,,,False
o2nwGjkQbZQ,龙虾改命法，洼地小费拉如何突破苦命魔咒｜远洋捕捞打死企业家,https://www.youtube.com/watch?v=o2nwGjkQbZQ,2024-12-18,,,,,False
Rjyi8BbohJE,高善文演讲比付鹏更反，周期率直指十万克,https://www.youtube.com/watch?v=Rjyi8BbohJE,2024-12-17,,,,,False
FG3rwI5o6l0,实话实说，大城市的孩子都应该送出国｜父母的三大准则｜多子女的拿性与不拿性,https://www.youtube.com/watch?v=FG3rwI5o6l0,2024-12-16,,,,,False
nEezgTGniWQ,戏十万克玄学读信专场：了解不一样的人生｜解答边控越境问题｜,https://www.youtube.com/watch?v=nEezgTGniWQ,2024-12-13,,,,,False
1_Q1DGhoi24,深圳大白天烧人，高层住宅隐患无穷｜何卫东金丝雀1号缺席中央会议，蔡奇金丝雀2号继续神隐｜俞关长吞枪掩护谁｜,https://www.youtube.com/watch?v=1_Q1DGhoi24,2024-12-12,,,,,False
UjID8ijPJDc,中央政治局会议重走温家宝老路｜刘源上书给今上添堵｜川普关税态度怂了｜韩国开抓政变八人帮｜中国制裁英伟达,https://www.youtube.com/watch?v=UjID8ijPJDc,2024-12-11,,,,,False
nAE7wD5y7Ew,瓜瓜救母心切中了埋伏｜纵身跃入洼地粪坑｜回忆薄熙来王立军大粪坑的高光时刻,https://www.youtube.com/watch?v=nAE7wD5y7Ew,2024-12-10,,,,,False
wW1ZhHBZpmc,独家解读习孤独坐于台下｜叙利亚变天，大马士革竟无一人是男儿｜苗华落马习张斗，董军露面难保平安｜川普提前上台创造历史奇迹,https://www.youtube.com/watch?v=wW1ZhHBZpmc,2024-12-09,,,,,False
1SrHnTBCXTI,不能想：为什么今上注定成不了伟大的皇帝,https://www.youtube.com/watch?v=1SrHnTBCXTI,2024-12-07,,,,,False
5GrLvxATQNU,薄瓜瓜发文称薄家遭某正国级领导人设局陷害｜习率军委全体班子高调亮相辟谣｜川普制裁加拿大的真相｜郭文贵可能很快高调复出,https://www.youtube.com/watch?v=5GrLvxATQNU,2024-12-06,,,,,False
ALd5ixulNpc,揭秘解放军第一猛将张又侠｜蔡尔津成了政变金丝雀｜秦城候补委员会名单大预测,https://www.youtube.com/watch?v=ALd5ixulNpc,2024-12-05,,,,,False
r8dLMfFy8qI,韩国军管：尹锡悦给习近平打了个样儿｜解读付鹏下集：唱响中国经济黑暗论之需求与有效需求，中国80-90后活死人的一代,https://www.youtube.com/watch?v=r8dLMfFy8qI,2024-12-04,,,,,False
64ODfJvDAaY,付鹏就差喊习近平下课｜唱响中国经济完蛋论｜论付鹏炮打司令部,https://www.youtube.com/watch?v=64ODfJvDAaY,2024-12-03,,,,,False
ze07PsZLYfQ,薄瓜瓜自比哈姆雷特｜贵人八反之不爱美妾爱侍儿是什么梗｜玄学后续信件,https://www.youtube.com/watch?v=ze07PsZLYfQ,2024-12-01,,,,,False
JlCpju2C_CE,道教真人传道轮回弟子箴言录（1:30:00开始）｜姥爷从去世到投胎全记录｜山西夜宿荒山群鬼入梦记｜论韭菜的秩序与公平,https://www.youtube.com/watch?v=JlCpju2C_CE,2024-11-30,,,,,False
09XPqLBgsR0,张又侠为什么抓苗华｜下一个是何卫东吗｜中央军委分裂的后果,https://www.youtube.com/watch?v=09XPqLBgsR0,2024-11-29,,,,,False
3Ngcn8qFfWQ,悍然断更：无人机真来了｜人妖为什么叫妖｜老王讲物理：力、空间和时间是大脑🧠被植入的虚假概念,https://www.youtube.com/watch?v=3Ngcn8qFfWQ,2024-11-28,,,,,False
CveoCGZ8wNM,范冰冰杨澜拿下马斯克他妈｜张又侠打造枪指挥党｜川普遭遇蓝金黄有点怂｜乌克兰战争上帝视角,https://www.youtube.com/watch?v=CveoCGZ8wNM,2024-11-27,,,,,False
AARPSFE36wg,想起徐明了，聊聊徐明之死与背后的黑幕,https://www.youtube.com/watch?v=AARPSFE36wg,2024-11-26,,,,,False
VSPiwPKKnrc,返场：点评紫薇斗数大老王命盘破解,https://www.youtube.com/watch?v=VSPiwPKKnrc,2024-11-25,,,,,False
LQu4QbSLJH8,张又侠逼习四中退位庆功尚早｜薄瓜瓜婚宴照片曝光他也老了｜比特币两天爆仓14万人｜潮汕闭店反抗｜我想资助吴柳芳,https://www.youtube.com/watch?v=LQu4QbSLJH8,2024-11-25,,,,,False
44ySMBi5_F4,周末玄学故事：国际通用骗子骗加州韩国大妈200万美元的故事｜上海女人割子宫乳房安装充气电动阴茎改变命运的故事｜北京被刨根女孩开天眼的故事,https://www.youtube.com/watch?v=44ySMBi5_F4,2024-11-23,,,,,False
Edf4k63SgiI,习原来是镇墓兽天降｜乌克兰挨了一枚洲际导弹国际金价暴涨｜人如何能改变命运,https://www.youtube.com/watch?v=Edf4k63SgiI,2024-11-22,,,,,False
0BSPq-QhMyM,命越算越薄吗？大师能否改命？,https://www.youtube.com/watch?v=0BSPq-QhMyM,2024-11-21,,,,,False
vgFSpg7Axmw,习根本就没说这句话｜星舰6是政治路演发射｜马斯克是DOGE狗狗币庄家｜乌克兰放飞自我川普虚张声势不敢打仗,https://www.youtube.com/watch?v=vgFSpg7Axmw,2024-11-20,,,,,False
VOPVjKSHF_g,论玄学的两大领域和三个层次，论美股投资，论A股不彻底改造必然崩盘,https://www.youtube.com/watch?v=VOPVjKSHF_g,2024-11-18,,,,,False
DneCFBCpXGY,插播新闻：无锡发生特大报复社会案，观众爆料与警方版本不同,https://www.youtube.com/watch?v=DneCFBCpXGY,2024-11-17,,,,,False
BT7J0n7llis,A股又一轮3300点保卫战｜薄先太子入主台湾｜黄圣依离婚扬子前妻长得真不错,https://www.youtube.com/watch?v=BT7J0n7llis,2024-11-16,,,,,False
-kkjLDZ0Tqk,论今上情绪化治国｜必将引爆俄罗斯入侵中国｜中国年轻人的“心”崩坏了,https://www.youtube.com/watch?v=-kkjLDZ0Tqk,2024-11-15,,,,,False
Q4Ps5Bv9S8w,张又侠雷霆清洗习家军上将｜李强开始放“除夕”假了｜川普任命“张绍忠”担任国防部长｜最后告诉大家一个暴富新项目,https://www.youtube.com/watch?v=Q4Ps5Bv9S8w,2024-11-14,,,,,False
5X1TycpEK_g,大献忠珠海血流成河｜朱令案烂尾｜川普取缔教育部重用卢彪,https://www.youtube.com/watch?v=5X1TycpEK_g,2024-11-13,,,,,False
a8hyjW-wevk,叔，我是你的迷弟，请教我如何成为像你一样的男人,https://www.youtube.com/watch?v=a8hyjW-wevk,2024-11-11,,,,,False
OMqilDym7Bs,老志愿军团长成仙记｜我看到的台海战争片段｜用高岛易断夜总会嫖娼｜东京预知梦小狐仙｜大老王的命盘,https://www.youtube.com/watch?v=OMqilDym7Bs,2024-11-10,,,,,False
4IQE7-pdynA,评川普新政20条：以牙还牙，以流治氓｜普京公开变节今上哭晕在厕所｜法国背刺今上向台海派出航母｜旧金山有望率先再次伟大｜伊万卡做实冷宫｜周末教友家政时间：美国家暴上庭记｜,https://www.youtube.com/watch?v=4IQE7-pdynA,2024-11-09,,,,,False
_14P5TCQFb0,川普当选人民币暴跌｜今上贺电迫不及待少了6个字｜央视画风大变不敢得罪川普｜拜登发表演说做实最快乐的民主党人｜川普任命第一位内阁大臣｜马斯克闻到血与火责令供应链搬出台湾｜中国餐饮大败局｜加拿大爆印度内战,https://www.youtube.com/watch?v=_14P5TCQFb0,2024-11-08,,,,,False
RL2M_RhUESM,美国许三观卖血记｜习近平考察军队无人陪｜翟山鹰愿赌服输｜教友急募温哥华刑事律师,https://www.youtube.com/watch?v=RL2M_RhUESM,2024-11-07,,,,,False
cbVJUxyn7Kk,返场：大选结果出来了，为什么川普得票区间必然落在280-300票,https://www.youtube.com/watch?v=cbVJUxyn7Kk,2024-11-06,,,,,False
z0v7-A5Kq1w,美国面临内战级危机｜圣上遇难蔡奇说话突然不贱了｜远洋捕捞如何预防｜淫棍毛奇有下落了,https://www.youtube.com/watch?v=z0v7-A5Kq1w,2024-11-05,,,,,False
Jke_Wcu42Dw,李嘉誠又踩點起跑了｜川普放话不承认败选｜西班牙洪灾二百殉难包括4大佬｜温哥华华裔市长家被泼油漆｜松鼠花生是什么梗？,https://www.youtube.com/watch?v=Jke_Wcu42Dw,2024-11-03,,,,,False
OSXNy6VIz5A,朱镕基发功传位于歧山，习再添新堵｜刘姥姥婚内出轨睡鲜肉床话曝光人气暴涨不塌楼｜上海出现反常｜加拿大要饭有门槛了,https://www.youtube.com/watch?v=OSXNy6VIz5A,2024-11-02,,,,,False
3hPUh2FURNA,川普又悬了，提前投票不乐观｜美股大跌会计师跑路｜朝鲜兵没见过无人机初战风暴军团全军覆没｜马斯克100万无罪贿选继续钻空子｜蝙蝠女石正丽高调复出苍天无眼,https://www.youtube.com/watch?v=3hPUh2FURNA,2024-11-01,,,,,False
YZZrZ6cehtY,中国推出的十万亿救市计划：狼又来了｜经济下行4000元一条命｜上海面临1981年以来最大暴雨｜川普支持者都是“垃圾”｜马斯克预言川普当选美国经济危机近在眼前｜我家为什么抵制“万圣节”,https://www.youtube.com/watch?v=YZZrZ6cehtY,2024-10-31,,,,,False
4RP7toOTlRA,习近平让谁三尺又何妨｜激流勇退还是引蛇出洞,https://www.youtube.com/watch?v=4RP7toOTlRA,2024-10-30,,,,,False
yQBzhUVsRJs,论今上慈禧式割地｜张又侠篡位式出访越南,https://www.youtube.com/watch?v=yQBzhUVsRJs,2024-10-29,,,,,False
mawtzaSFQV0,我几十枚比特币丢了怎么办？｜周末玄学与大家交交心,https://www.youtube.com/watch?v=mawtzaSFQV0,2024-10-27,,,,,False
rCLeRosX0Ys,2008:中国私人黄金金融业的覆灭｜聊聊芮成钢,https://www.youtube.com/watch?v=rCLeRosX0Ys,2024-10-26,,,,,False
yc1mgpCJ13k,再会，沙白：一期让你泪崩的节目,https://www.youtube.com/watch?v=yc1mgpCJ13k,2024-10-25,,,,,False
M2tkPHZUjDk,阿Q痛打小尼姑：杨笠是谁？｜刘强东｜郎咸平｜吴秀波｜五岳散人｜翟山鹰｜刘仲敬｜芮成钢,https://www.youtube.com/watch?v=M2tkPHZUjDk,2024-10-24,,,,,False
oMQYr4Krmmc,国际金价为什么暴涨｜黄金吹大老王金口开光,https://www.youtube.com/watch?v=oMQYr4Krmmc,2024-10-23,,,,,False
u2sPyOHqO_c,王歧山向张又侠示好：金钱+军队,https://www.youtube.com/watch?v=u2sPyOHqO_c,2024-10-22,,,,,False
K_RmjcV1Jd8,七万粉感恩：拿幸教是一个美女、神棍与黄金的真诚窝点,https://www.youtube.com/watch?v=K_RmjcV1Jd8,2024-10-20,,,,,False
-LVMYa6rwcY,周末读信：癌心脏病等各类病中教友求助信，阳病与阴病的对立统一关系,https://www.youtube.com/watch?v=-LVMYa6rwcY,2024-10-19,,,,,False
qeBC1NxByIw,揭秘王歧山为何必然出事,https://www.youtube.com/watch?v=qeBC1NxByIw,2024-10-18,,,,,False
zAtnibSw_m8,为什么特斯拉股价上看1000，下看100,https://www.youtube.com/watch?v=zAtnibSw_m8,2024-10-16,,,,,False
7EMyPgYM1A0,星门开启，特斯拉大跌｜人类的愚蠢在星际无地自容,https://www.youtube.com/watch?v=7EMyPgYM1A0,2024-10-15,,,,,False
py9hg801u3Y,周末玄学：DIY判断被鬼冲撞和跟随的症状和解毒法,https://www.youtube.com/watch?v=py9hg801u3Y,2024-10-13,,,,,False
N5qf-fl5H4o,一条损耗在行军路上的三文鱼,https://www.youtube.com/watch?v=N5qf-fl5H4o,2024-10-13,,,,,False
oMIIWYDDkqI,私家农场三文鱼回流直播,https://www.youtube.com/watch?v=oMIIWYDDkqI,2024-10-12,,,,,False
A_gZNts9n5A,论大选与温哥华房价走势,https://www.youtube.com/watch?v=A_gZNts9n5A,2024-10-12,,,,,False
Ra47Hy_gi0c,历史多次证明：A股疯牛之后必然暴跌！｜插播：BC省投票大选,https://www.youtube.com/watch?v=Ra47Hy_gi0c,2024-10-10,,,,,False
DQePjKc2Qq4,华人如何参与2024BC省大选,https://www.youtube.com/watch?v=DQePjKc2Qq4,2024-10-10,,,,,False
9VGlG4F1LT8,玄学专场：婴灵的病例与如何送婴灵与冤亲债主往生,https://www.youtube.com/watch?v=9VGlG4F1LT8,2024-10-09,,,,,False
k3QV0xF9PEc,中国需要妻妾成群长子继承｜日本式自我阉割小资情怀｜如何逃离养老院屎尿屁的结局,https://www.youtube.com/watch?v=k3QV0xF9PEc,2024-10-08,,,,,False
Qdp2h6lOh_Q,“撒币牛”A股到底有多坑？｜20分钟处开始正文,https://www.youtube.com/watch?v=Qdp2h6lOh_Q,2024-10-06,,,,,False
l4uX52rTCsM,撒币救市，牛市必不持久｜治本有二策，一曰治魂二曰治身,https://www.youtube.com/watch?v=l4uX52rTCsM,2024-10-05,,,,,False
Lu2pCTXkfac,论美国大选中国人的中庸策略：两个魔鬼中选一个｜特朗普上台后的台海战争与伊朗国王复国,https://www.youtube.com/watch?v=Lu2pCTXkfac,2024-10-03,,,,,False
KKILpSdL1H4,开播周年庆：岁月不太平，拿幸得安宁！,https://www.youtube.com/watch?v=KKILpSdL1H4,2024-10-02,,,,,False
6wcbzbsvTn8,A股146家公布减持！蠢人当政坏人割韭菜，一个大股东与股民互道SB交错而过的世界！,https://www.youtube.com/watch?v=6wcbzbsvTn8,2024-09-30,was_live,True,False,,False
t82gESlWovQ,测试新麦克风大疆的,https://www.youtube.com/watch?v=t82gESlWovQ,2024-09-29,was_live,True,False,public,False
j88Bv1hjM_g,周末农场直播：一封写给坐台小姐的观众来信｜加拿大华人买汽车旅馆生意的一地鸡毛,https://www.youtube.com/watch?v=j88Bv1hjM_g,2024-09-29,was_live,True,False,public,False
XZoupAbxCIw,郭文贵如何一战成名：盘点资本市场豪杰烟尘,https://www.youtube.com/watch?v=XZoupAbxCIw,2024-09-28,was_live,True,False,public,False
bOnwg3q7qVM,邪教教主YOUTUBE治国，刚说完就有政策，看到这消息，我泪流满面,https://www.youtube.com/watch?v=bOnwg3q7qVM,2024-09-27,was_live,True,False,public,False
JXfUp0KW82s,200斤小本本不够用，缺席世界盟主大会！,https://www.youtube.com/watch?v=JXfUp0KW82s,2024-09-26,was_live,True,False,public,False
RR2k5VHYYKA,吴清抄错我作业，证监会互换便利救市只能造成股市大逃杀,https://www.youtube.com/watch?v=RR2k5VHYYKA,2024-09-25,was_live,True,False,public,False
wXA27rSg-WQ,习太可怕：没人想当中国首富｜人人自危的中国富豪榜,https://www.youtube.com/watch?v=wXA27rSg-WQ,2024-09-24,was_live,True,False,public,False
Shulq9MFHQ4,九月玄学之收鬼实录｜翟老师18岁的时候误入女澡堂的故事,https://www.youtube.com/watch?v=Shulq9MFHQ4,2024-09-22,was_live,True,False,public,False
M2oX2nJEObY,御医暴死之谜：尚爱加医生傲骨长存？｜平行时空旅行见闻录：汪王治下的中国人民币兑美元3.3的国际化之旅,https://www.youtube.com/watch?v=M2oX2nJEObY,2024-09-21,was_live,True,False,public,False
FjWAshUUAME,经济向下张献忠向上：被扔下楼的刘厅长｜仇恨教育硕果累累：在华日本小孩比抗战时期还危险,https://www.youtube.com/watch?v=FjWAshUUAME,2024-09-20,was_live,True,False,public,False
xjpkNTYrbi4,从黄春华被仙人跳聊聊男人裤裆里那点儿事儿，泼天的财色？接不住啊！｜石斑鱼去世，恐怖分子炸蛋,https://www.youtube.com/watch?v=xjpkNTYrbi4,2024-09-19,was_live,True,False,public,False
fAiDnipMHj4,论美联储降息后黄金价格走势和美元对黄金的大幅宽松预期,https://www.youtube.com/watch?v=fAiDnipMHj4,2024-09-19,was_live,True,False,public,False
vj5gfqYbu2c,首席女红卫兵去世｜首席男红卫兵快了：中国经历的疯狗乱咬时代,https://www.youtube.com/watch?v=vj5gfqYbu2c,2024-09-18,was_live,True,False,public,False
BoHUzv0b3dk,测试星链第三套设备,https://www.youtube.com/watch?v=BoHUzv0b3dk,2024-09-17,was_live,True,False,public,False
7p4tsatUxmI,论习近平是宋神宗转世灵童｜插播新闻川普再遇刺｜,https://www.youtube.com/watch?v=7p4tsatUxmI,2024-09-17,was_live,True,False,public,False
IHgptqEL3Yw,8700投资银行家护照被缴，嘲笑跑路都跑不到点儿上，混吃等死的傻逼同行儿们！,https://www.youtube.com/watch?v=IHgptqEL3Yw,2024-09-15,was_live,True,False,public,False
hQ0maBksJx8,最新消息：天津UFO疑似美军TR3B，居然火控锁定歼11,https://www.youtube.com/watch?v=hQ0maBksJx8,2024-09-14,was_live,True,False,public,False
1eRzB5ncUBE,无人机背黑锅，天津机场被UFO大规模干扰，公开羞辱解放军空防部队,https://www.youtube.com/watch?v=1eRzB5ncUBE,2024-09-13,was_live,True,False,public,False
4d09SMxAI1I,先踢低端人口，再灭十万孤儿。娘娘心软，见不得孤儿！,https://www.youtube.com/watch?v=4d09SMxAI1I,2024-09-12,was_live,True,False,public,False
Yxsc5WZGdh8,杀官灭门，咸阳五人组预示着大洪水即将来临,https://www.youtube.com/watch?v=Yxsc5WZGdh8,2024-09-11,was_live,True,False,public,False
IeJFGfflrQQ,A股2700，刘纪鹏不敢说的真话：习的中国不需要股市！,https://www.youtube.com/watch?v=IeJFGfflrQQ,2024-09-10,was_live,True,False,public,False
xQsOtUIizhU,周末畅聊儿童教育：老王给孩子报什么班？,https://www.youtube.com/watch?v=xQsOtUIizhU,2024-09-08,was_live,True,False,public,False
kDIP8JeSvVM,亲历90年代凶杀日常｜测字是真的吗｜娱乐打猎如何伤运势｜小孩子如何收魂压惊,https://www.youtube.com/watch?v=kDIP8JeSvVM,2024-09-07,was_live,True,False,public,False
6Iheic9vf0M,男人绝不能娶的女人｜男女情绪不稳的密码｜资本运作之黑道风云,https://www.youtube.com/watch?v=6Iheic9vf0M,2024-09-06,was_live,True,False,public,False
rxBT2QvTpsU,加拿大央行宣布第三轮降息，加元将升值还是贬值？,https://www.youtube.com/watch?v=rxBT2QvTpsU,2024-09-05,was_live,True,False,public,False
6C9kCsHCr3c,援助越多，破产越快？中共经济奴役非洲是西方的污蔑吗？,https://www.youtube.com/watch?v=6C9kCsHCr3c,2024-09-05,was_live,True,False,public,False
sNDeAXUmc9o,赖清德戳中中俄软肋｜青岛女坐骑军方暗中点火,https://www.youtube.com/watch?v=sNDeAXUmc9o,2024-09-04,was_live,True,False,public,False
33qVmWB43lc,不忍家暴不分男女｜手把手教你幸福家庭三密码：孩子、积分、优雅,https://www.youtube.com/watch?v=33qVmWB43lc,2024-09-01,was_live,True,False,public,False
OXy54VCJl7c,周末大森林里放松一下，最后半小时观众点歌卖唱，卖艺不卖身,https://www.youtube.com/watch?v=OXy54VCJl7c,2024-08-31,was_live,True,False,public,False
LbuDgsg-dL0,沙利文无功而返，张又侠小人得志，今上柔弱无梦，中美冷战不可逆转,https://www.youtube.com/watch?v=LbuDgsg-dL0,2024-08-30,was_live,True,False,public,False
z9xwVcvqHwQ,聊聊十年之后再考虑抄底波音公司｜深度分析波音困境,https://www.youtube.com/watch?v=z9xwVcvqHwQ,2024-08-29,was_live,True,False,public,False
ckpV_P1H9Vs,ADSD小孩儿自家治愈案例｜铁板神数推今上2024-2026大劫数,https://www.youtube.com/watch?v=ckpV_P1H9Vs,2024-08-28,was_live,True,False,public,False
GKW0FhfplYs,家政专场：暴力萝莉打奶奶杀妈妈，送爸爸进警局怎么办？｜孩子的命运与天数：为什么孩子不要算铁板神数,https://www.youtube.com/watch?v=GKW0FhfplYs,2024-08-27,was_live,True,False,public,False
c0VEDupNBbE,仅限白天观看：1，七月鬼门开小儿多惊厥｜2，读取阿卡西云大法｜3，抑郁症与割腕｜4，惊厥收魂法｜5，铁板神数小儿不宜,https://www.youtube.com/watch?v=c0VEDupNBbE,2024-08-25,was_live,True,False,public,False
Yp3rlsN_8Fs,今上或已拍板：PLA特战部队保卫莫斯科,https://www.youtube.com/watch?v=Yp3rlsN_8Fs,2024-08-25,was_live,True,False,public,False
-hwzthZ49tw,英国富豪麦克林奇灭门｜所有同谋一网打尽｜110亿美元触发的世界真相,https://www.youtube.com/watch?v=-hwzthZ49tw,2024-08-24,was_live,True,False,public,False
dDztwORhgss,被边控如何跑路,https://www.youtube.com/watch?v=dDztwORhgss,2024-08-23,was_live,True,False,public,False
